place_id,Restaurant Name,Address,Country,Region,Price,Cuisine,Longitude,Latitude,Phone Number,Michelin Guide Post Link,Google Website Link,Michelin Award,Facilities And Services,Description,SFA Hygiene Grade,Safety Penalty,Review Count,Average Rating,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJjd3fNx0V2jERviJH1pzVtAM,Tiger Seafood • Bak Kut Teh,"780 Yishun Ring Road, Singapore 760780",Singapore,North,2.0,Seafood,103.8327773,1.422176,8201 3551,Not in Michelin Guide Yet,https://maps.google.com/?cid=267073147508302526,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,2.0,poor,0.7752,terrible,0.6412,good,0.786,2.25,2.0,2.75
ChIJIfWowxUb2jERRkh3GaUYNl4,Tiger Thai Food,"210A Clementi Avenue 6, Singapore 121210",Singapore,Central,1.0,Thai,103.763383,1.3219181,9770 9081,Not in Michelin Guide Yet,https://maps.google.com/?cid=6788640585683519558,Not Awarded Any Yet,"Takeaway,Delivery,NFC payments",No Description Available Yet,A,0,5,4.2,good,0.675,excellent,0.4604,good,0.9367,3.8,4.0,3.8
ChIJhTNgqg8Q2jERhKyZxs5QY_I,Tim Ho Wan,"#B2-05 J-Walk, Singapore 608531",Singapore,West,2.0,Dim Sum,103.7426548,1.3343784,6686 2000,Not in Michelin Guide Yet,https://maps.google.com/?cid=17465892628898360452,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,5.0,good,0.6691,good,0.6076,good,0.8311,3.6,4.0,4.0
ChIJk7fc3E8a2jERzWIYtvj8LCE,Timbre+ One North,"Ayer Rajah Crescent, Singapore 139957",Singapore,Central,2.0,Street Food,103.7874586,1.2973236,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=2390563647364031181,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Live music,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.0,good,0.7477,excellent,0.4272,good,0.7991,3.0,4.0,3.5
ChIJWSeCmHAZ2jERNGszRPCxK58,Ting Heng Seafood Restaurant,"82 Tiong Poh Rd, Singapore 160082",Singapore,Central,2.0,Seafood,103.834067,1.2835858,6323 6093,Not in Michelin Guide Yet,https://maps.google.com/?cid=11469456521523587892,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,2.67,poor,0.7957,good,0.3276,good,0.5381,2.0,2.33,3.33
ChIJWSqDQsgX2jERZwfb_JGQxrg,Tiong Bahru Fried Fish Ball,"209 Hougang Street 21, Singapore 530209",Singapore,North-East,1.0,Street Food,103.886095,1.359092,6280 5133,Not in Michelin Guide Yet,https://maps.google.com/?cid=13314488305054320487,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,B,1,2,5.0,average,0.9466,excellent,0.5776,good,0.9866,3.5,5.0,4.0
ChIJbXBsewAb2jERH5gn6eneL0I,Tm Restaurant,"61 Teban Gardens Road, Singapore 600061",Singapore,West,3.0,Street Food,103.7383344,1.322148,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=4769275626629077023,Not Awarded Any Yet,Takeaway,No Description Available Yet,A,0,1,5.0,good,0.0879,excellent,0.1342,good,0.9969,4.0,5.0,4.0
ChIJmfXI-WEW2jERw0cf8a0ABak,Toast Box (Greenwich V),"Yio Chu Kang Road, Singapore 807011",Singapore,North-East,1.0,Coffee Shop,103.869409,1.3875841,6853 3608,Not in Michelin Guide Yet,https://maps.google.com/?cid=12179141514368075715,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,4,2.0,poor,0.7871,poor,0.7102,good,0.8074,2.75,2.25,3.5
ChIJFZzpo1gZ2jERnlP6DqU0GjU,Toast Box (Vivocity B2),"1 HarbourFront Walk, B2-54 VivoCity, Singapore 098585",Singapore,Central,1.0,Cafe,103.8231658,1.2647139,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=3826428716930192286,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,5,2.6,poor,0.7665,excellent,0.3809,good,0.8835,2.6,3.4,3.0
ChIJ36SNifEa2jERXLCx9_6uoNA,Toast Box (West Coast Plaza),"#B1-01/02 West Coast Road, Singapore 127371",Singapore,Central,1.0,Coffee Shop,103.7655198,1.3034793,6779 3855,Not in Michelin Guide Yet,https://maps.google.com/?cid=15033207966263259228,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,2.5,poor,0.7837,poor,0.6885,terrible,0.6131,2.5,2.5,2.0
ChIJ2xwx_PMR2jERGQXKqOWaa0Q,Toast Box (Yewtee Point),"23 Choa Chu Kang North 6, Singapore 689579",Singapore,West,1.0,Coffee Shop,103.7466343,1.3972799,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=4930204528257139993,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,4,4.0,good,0.7934,good,0.4228,good,0.7923,3.0,3.5,3.5
ChIJhfo9S4YU2jERHwTQa_yfJk8,Tong Xin Vegetarian Food,"Yishun Avenue 6, Singapore 760248",Singapore,North,1.0,Vegetarian,103.8429022,1.4362426,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5703421884600681503,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee",No Description Available Yet,A,0,4,5.0,good,0.8074,good,0.7966,good,0.8766,3.75,4.25,4.0
ChIJu3rCvUIX2jERpTnxmWaru6Q,Tongue Tip Lanzhou Beef Noodles (Lentor Modern),"1 Lentor Central, Singapore 788887",Singapore,North,2.0,Halal,103.834204,1.3856858,8985 0129,Not in Michelin Guide Yet,https://maps.google.com/?cid=11870269700022811045,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,4.75,average,0.7949,excellent,0.5165,good,0.9797,3.5,4.5,4.0
ChIJ9bemmdIT2jERTdtQYTdhsFA,Tongue Tip Lanzhou Beef Noodles (The Woodgrove),"30 Woodlands Avenue 1, Singapore 739065",Singapore,North,2.0,Halal,103.7811477,1.4292977,8690 3268,Not in Michelin Guide Yet,https://maps.google.com/?cid=5814254009419094861,Not Awarded Any Yet,"Dine-in,Takeaway,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,3.0,good,0.7338,good,0.629,good,0.8415,3.0,3.2,3.2
ChIJv-s_XecZ2jER6qLK8tF4rxc,Tonkotsu Kazan Volcano Ramen Novena Square 2 (2),"Sinaran Drive, Singapore 307470",Singapore,Central,2.0,Ramen,103.844245,1.3207441,6397 6636,Not in Michelin Guide Yet,https://maps.google.com/?cid=1706715626913571562,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,2,5.0,average,0.6846,excellent,0.8424,good,0.9894,4.0,5.0,4.0
ChIJmdBbWlQR2jERU10HQOjvy74,Top 73+1 Fishball Legacy,"532 Ang Mo Kio Avenue 10, Singapore 560532",Singapore,North-East,1.0,Street Food,103.8540193,1.3736945,9731 6841,Not in Michelin Guide Yet,https://maps.google.com/?cid=13748346068264246611,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Coffee",No Description Available Yet,A,0,4,4.0,good,0.522,excellent,0.376,good,0.9854,3.75,5.0,4.0
ChIJOTxQ3ywV2jERVeae1yRBnXo,Top Corner Western Food,"15 Yishun Industrial Street 1, Singapore 768090",Singapore,North,1.0,Western,103.8437115,1.4380069,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=8835289670462924373,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,4,5.0,good,0.377,excellent,0.3346,good,0.9091,4.0,4.75,4.25
ChIJVyGRxrcT2jEReXS7oviXeWI,Top Taste Old Trees Durian,"30 Woodlands Avenue 1, Singapore 739065",Singapore,North,1.0,Dessert,103.7811477,1.4292977,8067 2299,Not in Michelin Guide Yet,https://maps.google.com/?cid=7095869782036804729,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,B,1,4,5.0,good,0.8888,excellent,0.6739,good,0.9371,3.75,4.75,4.0
ChIJF6yWVbsR2jER1voOPyOvDQM,Torigo! (Hillion Mall),"17 Petir Road, Singapore 672163",Singapore,West,2.0,Chicken,103.7634328,1.378382,6265 1297,Not in Michelin Guide Yet,https://maps.google.com/?cid=220024522727684822,Not Awarded Any Yet,"Dine-in,Takeaway,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.0,good,0.6737,excellent,0.6731,good,0.9723,3.5,3.75,3.25
ChIJE6iKWAAR2jERNPomOjaOsgE,Traditional Handmade Mee Hoon Kueh Ban Mian U-Mian,"259 Bukit Panjang Ring Road, Singapore 679947",Singapore,West,1.0,Street Food,103.7728214,1.3772125,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=122316503447435828,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,1.25,poor,0.7308,terrible,0.5922,good,0.758,2.5,2.25,3.0
ChIJF4ejWwAT2jERiAFcZAEkN4U,Traditional Handmade Pau Dian,"306A Woodlands Street 31, Singapore 731306",Singapore,North,1.0,Breakfast,103.7752384,1.429885,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=9599180719160820104,Not Awarded Any Yet,Takeaway,No Description Available Yet,B,1,4,4.25,good,0.656,excellent,0.5899,good,0.449,3.0,3.0,3.5
ChIJ4UIS3D0X2jERNNeOcuEPgQY,Trattoria Da Mimmo Restaurant And Pizzeria,"3 Clover Wy, Singapore 579078",Singapore,North-East,2.0,Italian,103.842873,1.3501278,9088 2659,Not in Michelin Guide Yet,https://maps.google.com/?cid=468673297187264308,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,5,4.6,good,0.768,excellent,0.7405,good,0.9759,4.0,4.8,3.8
ChIJeU66OAAX2jERdwRde33JZXE,Trichy Kr North & South Indian Food,"503 Jurong West Ave 1, #01-855, Singapore 640503",Singapore,West,1.0,Indian,103.7175209,1.3503141,8566 7300,Not in Michelin Guide Yet,https://maps.google.com/?cid=8171158639711421559,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,5,3.4,average,0.6778,average,0.4622,good,0.9011,3.8,4.0,3.8
ChIJa_-_1KEZ2jERj6jm3_143uk,Tsukada Nojo || Japanese Premium Hotpot || Collagen-Rich Chicken Stock || Thomson Plaza,"301 Upper Thomson Road, Singapore 574408",Singapore,North-East,2.0,Japanese,103.8304626,1.3548908,6261 4952,Not in Michelin Guide Yet,https://maps.google.com/?cid=16852039887445469327,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,4.25,good,0.7697,excellent,0.6771,good,0.9814,4.0,4.75,4.0
ChIJfx2tR4gZ2jERE1C57JKtPgI,Tsuta Japanese Noodles (Gardens By The Bay),"18 Marina Gardens Drive Garden by the Bay, Jurassic Nest Foodcourt, Supertree Grove, 018953",Singapore,Central,2.0,Japanese,103.8644254,1.2812598,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=161757483180314643,Not Awarded Any Yet,"Dine-in,Takeaway,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,2.0,good,0.7249,average,0.4932,good,0.8428,3.0,3.0,3.0
ChIJzX8R020Q2jER0zdPF20KjmM,Tunglok Seafood (D'arena),"Upper Jurong Road, Singapore 638365",Singapore,West,2.0,Seafood,103.683201,1.3295008,6262 6996,Not in Michelin Guide Yet,https://maps.google.com/?cid=7173682720106559443,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,5,4.0,good,0.8926,excellent,0.8003,good,0.9544,3.6,4.2,4.0
ChIJ82J9xN8Z2jERBkBTJ7SMcwI,Tunglok Seafood (Gardens By The Bay),"18 Marina Gardens Dr, #01-10 Gardens by the Bay, Singapore 018953",Singapore,Central,3.0,Seafood,103.8653576,1.2843671,6022 0188,Not in Michelin Guide Yet,https://maps.google.com/?cid=176639515779350534,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.2,good,0.6697,good,0.8458,good,0.8331,3.6,3.8,4.0
ChIJA0KCW1wZ2jERP1SmS41O0lc,Turkish Mediterranean,"Rocks, Singapore 018593",Singapore,Central,2.0,Mediterranean,103.8688073,1.2823328,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6328206795175515199,Not Awarded Any Yet,"Dine-in,Takeaway,Credit cards,NFC payments",No Description Available Yet,B,1,5,2.2,poor,0.7681,good,0.5356,poor,0.7074,2.6,2.6,2.8
ChIJG9GVwT8a2jERvxDHau3hggQ,Two Chefs Eating Place (Commonwealth Link),"116 Commonwealth Link, Singapore 140116",Singapore,Central,2.0,Chinese,103.8001186,1.3071212,6472 5361,Not in Michelin Guide Yet,https://maps.google.com/?cid=325070532939026623,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,B,1,4,3.25,good,0.7699,good,0.6082,good,0.8078,3.75,4.0,3.75
ChIJHzcwmycX2jERpIU8AUW6iE4,Two Chefs Eating Place (Sin Ming Avenue),"410 Sin Ming Avenue, Singapore 571410",Singapore,North-East,2.0,Chinese,103.8356378,1.363249,6451 3812,Not in Michelin Guide Yet,https://maps.google.com/?cid=5658977737327281572,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Coffee,Wheelchair accessible",No Description Available Yet,B,1,3,4.33,good,0.4876,excellent,0.4069,good,0.9258,3.33,4.0,4.0
ChIJZZ7n9ksY2jER94zTfjSs-I0,Typhoon Cafe (Kallang Wave Mall),"Stadium Riverside Walk, Singapore 397628",Singapore,Central,2.0,Taiwanese,103.872618,1.3034378,3106 4206,Not in Michelin Guide Yet,https://maps.google.com/?cid=10230115895038151927,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,5.0,good,0.7386,excellent,0.7241,good,0.9986,4.0,4.8,4.2
ChIJM9NDV9gT2jERDIaoRwP9YIw,Ulu Ulu Safari Restaurant,"Tram Safari Route, Singapore 729826",Singapore,North,3.0,Food Court,103.7884284,1.4038005,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=10115362953603089932,Not Awarded Any Yet,"Dine-in,Takeaway,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,5.0,average,0.8381,excellent,0.9539,good,0.6077,4.0,5.0,4.33
ChIJA7Rh1Lgb2jEReaqZmjxEtxM,Uncle Ho's Bistro,"1 Pasir Panjang Rd, #01-06 Labrador Tower, Singapore 118479",Singapore,Central,2.0,Vietnamese,103.8012666,1.2720917,9624 5761,Not in Michelin Guide Yet,https://maps.google.com/?cid=1420679234541169273,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.4,good,0.9023,excellent,0.5791,good,0.9932,3.2,3.8,3.6
ChIJ1bio5vwV2jERYTVD256o8FQ,Uncle Leong Signatures,"1 Joo Koon Circle, Singapore 629117",Singapore,West,2.0,Chinese,103.6785455,1.3272183,8878 0803,Not in Michelin Guide Yet,https://maps.google.com/?cid=6120577293833418081,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,2.8,poor,0.6891,excellent,0.7533,good,0.7601,2.8,3.6,3.4
ChIJ9aFCS8gR2jERLrBa9wKXmRk,Uncle Mee Hoon Kueh (,"259 Bukit Panjang Ring Road, Singapore 671259",Singapore,West,1.0,Street Food,103.7730518,1.3772852,8900 1309,Not in Michelin Guide Yet,https://maps.google.com/?cid=1844671561380573230,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,B,1,5,2.6,poor,0.6562,poor,0.6743,good,0.6111,2.8,2.8,2.6
ChIJf6Wne3UT2jERPBeNz4D8DfI,Uncle Penyet,"676 Woodlands Drive 71, Singapore 730676",Singapore,North,1.0,Indonesian,103.8006406,1.4398121,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17441874562043942716,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,A,0,5,2.8,poor,0.8837,good,0.6226,good,0.8481,2.8,3.4,3.6
ChIJfQtX-sEP2jERbOazSzxAu_k,Us Pizza (Jurong West),"Jurong West Street 61, Singapore 640637",Singapore,West,1.0,Pizza,103.6973341,1.3412184,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17995047363801245292,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,3,2.33,poor,0.695,poor,0.5734,good,0.4578,2.67,3.0,3.0
ChIJNw6iPGMa2jER3qq0guHTu7E,Valle,"5 Ridgewood Close, Singapore 276696",Singapore,Central,2.0,Bar,103.7791273,1.3164749,6762 8300,Not in Michelin Guide Yet,https://maps.google.com/?cid=12807062930872117982,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,1,4.0,good,0.9978,excellent,0.9635,good,0.9647,4.0,5.0,4.0
ChIJo-HqPK0Z2jERFyOlCBXyv10,Vatan Se,"368 Tanjong Katong Road, Singapore 437124",Singapore,Central,2.0,Indian,103.8967167,1.302926,6440 4644,Not in Michelin Guide Yet,https://maps.google.com/?cid=6755384138232308503,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,2,5.0,average,0.8694,excellent,0.9119,good,0.9983,4.0,5.0,4.0
ChIJq2Ix-bMX2jERE_w-ROSrqbU,Vegetarian Express Cafe,"Upper Serangoon Road, Singapore 534799",Singapore,North-East,2.0,Vegetarian,103.8851289,1.359469,6383 5672,Not in Michelin Guide Yet,https://maps.google.com/?cid=13090182788814928915,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards",No Description Available Yet,A,0,4,2.75,good,0.7963,poor,0.7244,good,0.8158,3.0,3.25,2.75
ChIJPR_b6CUT2jERLkm-ZTV4TTU,Vegetarian Stall,"Woodlands Avenue 4, Singapore 730531",Singapore,North,1.0,Vegetarian,103.7943374,1.4312049,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=3840858227952470318,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,2.8,poor,0.6826,poor,0.445,good,0.6715,2.0,2.2,3.2
ChIJP2G_Md4P2jERi9mnjcHzNs8,Vegetarian Villas,"#01-266 Jurong West Street 41, Singapore 640479",Singapore,West,1.0,Vegetarian,103.724546,1.3471132,6897 3977,Not in Michelin Guide Yet,https://maps.google.com/?cid=14931389627224283531,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Cash only",No Description Available Yet,A,0,2,3.0,good,0.5752,excellent,0.5364,good,0.5888,4.0,4.5,4.0
ChIJizsjXaYX2jERyjlUfshLnB8,Vegetarian World Food,"6 Tagore Drive, Singapore 787502",Singapore,North,1.0,Wholesaler,103.8266894,1.3864957,8613 7687,Not in Michelin Guide Yet,https://maps.google.com/?cid=2277778836027619786,Not Awarded Any Yet,"Delivery,Wheelchair accessible",No Description Available Yet,B,1,4,4.75,average,0.8046,excellent,0.9811,good,0.5325,3.5,4.5,4.0
ChIJSVIHtwcf2jERVG-X_1AbMxM,Verve Bar + Grill,"1 Larkhill Rd, B1-06 @ Amara Sanctuary Sentosa, 099394",Singapore,Central,2.0,Bar & Grill,103.8221016,1.2517312,9723 3336,Not in Michelin Guide Yet,https://maps.google.com/?cid=1383479545232322388,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards",No Description Available Yet,B,1,4,5.0,good,0.6772,excellent,0.8276,good,0.9596,3.0,4.5,4.0
ChIJmXtdXgAF2jERHrlE9GTnmGY,Victoria Hainanese Chicken Rice,"1 Shipyard Crescent, Singapore 628499",Singapore,West,1.0,Chicken,103.6848896,1.3033044,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=7392913209109559582,Not Awarded Any Yet,,No Description Available Yet,A,0,2,3.0,good,0.5786,excellent,0.644,good,0.6387,4.0,4.5,4.0
ChIJ12pNqj0Q2jERrGeJi-ooPOc,Vie Bistro,"Bukit Batok West Avenue 6, Singapore 650153",Singapore,West,1.0,French,103.7435371,1.3480297,9240 4283,Not in Michelin Guide Yet,https://maps.google.com/?cid=16662237709192488876,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Wheelchair accessible",No Description Available Yet,B,1,5,3.6,good,0.8731,excellent,0.438,good,0.6525,3.0,3.2,3.4
ChIJw3lZ6ccb2jERiNboEqNCFic,Vineyard At Hortpark,"33 Hyderabad Rd, #02-02 Hortpark, Singapore 119578",Singapore,Central,2.0,French,103.8011657,1.2788036,6479 7977,Not in Michelin Guide Yet,https://maps.google.com/?cid=2816511885131175560,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,5,4.8,good,0.8558,excellent,0.9779,good,0.9936,3.8,4.8,4.0
ChIJk_2lawAP2jERljIRv-Sr-u0,Vista 892 Seafood Zi Char,"Jalan Bahar, Singapore 640271",Singapore,West,2.0,Chinese,103.7028648,1.3491342,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17148207530113053334,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,2,3.0,good,0.723,excellent,0.7044,good,0.7668,3.0,3.0,4.0
ChIJzYh6P_4F2jERxVgUG_SJyms,Vm Indian Food,"15 Pioneer Walk, Singapore 627753",Singapore,West,1.0,Indian,103.6952553,1.3218189,9460 5548,Not in Michelin Guide Yet,https://maps.google.com/?cid=7767172188873185477,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,2,4.5,good,0.7318,excellent,0.4067,good,0.9984,4.0,5.0,4.0
ChIJJVd0jNEb2jER5E621hKhmoA,Volta Bistro,"27 W Coast Hwy, #01-02/03, Singapore 117867",Singapore,Central,2.0,Bistro,103.7801929,1.2829969,8505 6801,Not in Michelin Guide Yet,https://maps.google.com/?cid=9266896285551972068,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,3,5.0,good,0.9243,excellent,0.9292,good,0.6831,3.67,5.0,4.0
ChIJ6ad6tpIa2jERYXVn6uL9OjM,W39 Bistro & Bakery,"Jalan Mas Puteh, Singapore 128607",Singapore,Central,2.0,Cafe,103.7624039,1.3084697,8807 2421,Not in Michelin Guide Yet,https://maps.google.com/?cid=3691541995620627809,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments,Wheelchair accessible","Extensive menu of international cooking, plus fancy homemade cakes served in a cheerful setting.",B,1,5,5.0,average,0.8473,excellent,0.9052,good,0.975,3.8,4.8,4.0
ChIJTXWMlWsa2jERCLUkF98yzD0,Wala Wala Cafe Bar,"Lorong Mambong, Singapore 277691",Singapore,Central,2.0,Bar,103.794408,1.3115853,6462 4288,Not in Michelin Guide Yet,https://maps.google.com/?cid=4452990065309955336,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments","Laid-back, 2-story pub drawing a festive crowd for live bands, beer, cocktails & casual global eats.",A,0,5,3.6,poor,0.5703,good,0.5877,good,0.5641,3.2,3.4,3.4
ChIJa2nb2g0Q2jERDGqm-evvNFQ,Wan Chai Hongkong Tea Room,"Jurong East Street 21, Singapore 609606",Singapore,West,2.0,Chinese,103.7467605,1.3347357,6561 8801,Not in Michelin Guide Yet,https://maps.google.com/?cid=6067738394759686668,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Wheelchair accessible",No Description Available Yet,A,0,5,3.8,good,0.8344,excellent,0.5875,good,0.9687,3.6,3.8,3.4
ChIJP0Z7ThUF2jER5dHgjU8pKSQ,Wan Nian Xiang,"Joo Koon Bus Interchange, Singapore 629117",Singapore,West,2.0,Takeout,103.6782537,1.327014,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=2605659281070019045,Not Awarded Any Yet,,No Description Available Yet,A,0,2,5.0,good,0.909,excellent,0.5464,average,0.9496,4.0,4.5,3.5
ChIJHdofY1sR2jERQH32G-uu56Y,Wan Soon Lai Bakuteh & Fried Porridge,"41 Joo Koon Road, Singapore 628991",Singapore,West,2.0,Street Food,103.6693172,1.3254926,9650 2793,Not in Michelin Guide Yet,https://maps.google.com/?cid=12026773654725885248,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Wheelchair accessible",No Description Available Yet,B,1,4,4.25,good,0.7452,excellent,0.5833,good,0.9478,4.0,4.5,4.0
ChIJ310IroEU2jERutJ0P0WnFBI,Wan Xi Ge (Kitchen No.8),"8 Jalan Legundi, Singapore 759274",Singapore,North,2.0,Chinese,103.823838,1.4418812,6555 6996,Not in Michelin Guide Yet,https://maps.google.com/?cid=1302850108076118714,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.0,good,0.6452,excellent,0.6657,good,0.4472,3.5,4.0,3.5
ChIJrdwWzmcT2jERbXKecHCdDLk,Wan Yuan Vegetarian Stall Woodlands Spectrum 1,"Woodlands Link, Singapore 738958",Singapore,North,1.0,Vegetarian,103.8098691,1.4549668,6242 7010,Not in Michelin Guide Yet,https://maps.google.com/?cid=13334205702988526189,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,2.8,poor,0.6777,poor,0.5729,good,0.7642,2.6,2.8,2.8
