place_id,Restaurant Name,Is Michelin,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJZ29WfagT2jERta9S4MnMJoM,Gogo (Woodlands Xchange),False,1,"Self pick up grab order. The young lady staff is very nice however the old auntie is the one that make this whole experience sucks! Don’t forget I am grab pick up order! Not buy from the store, so you don’t have the power to ask me pay for extra soya sauce. I bought from yew tee branch 2 days ago and they are super friendly! I request for more soya sauce and I was given extra with no questions asked! Probably is because the staff is young. So please hire more younger staff! Age of the staff matters!",poor,0.9183,poor,0.7921,poor,0.5888,2,2,2
ChIJKcsDo2gR2jERAIN_NZeneCY,Gogo (Yew Tee Square),False,4,"My first sushi takeaway was at gogo Causeway Point. It was so fresh, good, and reasonably priced, and it has since been my go-to place whenever I crave sushi. It was a great grab-and-go meal as the sushi was well packed. Today, I was at Yew Tee and chanced upon the shop; without hesitation, I went in to purchase Sushi Don. It's so good.",good,0.9946,excellent,0.8079,good,0.9926,4,5,4
ChIJKcsDo2gR2jERAIN_NZeneCY,Gogo (Yew Tee Square),False,5,"Sushiro gogo offers takeaway only, making it quick and convenient. The sushi was well packed and reasonably priced. A good choice for a simple grab-and-go meal.",good,0.9969,excellent,0.8159,good,0.9784,4,5,4
ChIJKcsDo2gR2jERAIN_NZeneCY,Gogo (Yew Tee Square),False,3,"I come here regularly almost every week for the past year to get the sashimi and mentaiko sushi. I usually call before coming down after 9pm to check if they are still available. For the past week, I’ve tried calling almost everyday after 9pm, but no one ever answers the phone😠 What’s the point of having the phone number then…

Edit: The situation has improved slightly since I posted my review though sometimes still no one picks up depending on the staff present. Staff Wei Ye is friendly and always answers the call.",good,0.1766,good,0.767,good,0.4659,4,4,4
ChIJ_ydQXwAR2jERx2SauvV0DEk,(He Ji Hua Jia),False,1,"Trying out this newly open stall at Keat hong coffee shop and encountered unpleasant experience with the staff. Selling at $5.50, takeaway additional $0.50 and don't want give disposable utensils. The staff kept it away and super reluctant to give when I asked for it. Very small portion (side by side comparison with pokka can) with only 4 lala!?!
There are many nicer food and friendly hawker in the area and this stall with such bad attitude, stall won't last long.",poor,0.9941,poor,0.9819,terrible,0.9676,2,2,1
ChIJ_ydQXwAR2jERx2SauvV0DEk,(He Ji Hua Jia),False,5,"One of the best xiao long bao I have had, better than the likes of din tai feng. The tomato lala soup is tasty and vermicili is cooked to perfection. Quite a long time to wait for the XLBs to be steamed tho.",good,0.5126,excellent,0.4722,good,0.9949,4,5,4
ChIJd7B5v9EW2jERq7P-788kK6c,The Bee Hoon Like,False,3,"5 chicken and 5 pork satay. Not bad, abit sweet.",good,0.9444,good,0.5609,good,0.9941,4,4,4
ChIJd7B5v9EW2jERq7P-788kK6c,The Bee Hoon Like,False,5,Had Ban Mian and Red Wine Chicken Mee Sua for lunch. Nicely served with soft boiled egg. Perfect comfort food. Owner Mr Li was very friendly too.,good,0.8167,excellent,0.974,good,0.9957,4,5,4
ChIJzchxZxAb2jER6tJg1jbLFVc,Pancake,False,5,It is hard to find a stall that makes such nostalgic pancakes after the closing of the Lavender hawker centre. Get your quick fix here.,good,0.6218,good,0.258,good,0.91,4,4,4
ChIJzchxZxAb2jER6tJg1jbLFVc,Pancake,False,5,Awesome old school pancakes eat while it’s hot,average,0.6254,excellent,0.0585,good,0.9967,3,5,4
ChIJZUj6IfYR2jER2KDy9-sQB0o,V6 Food Court,False,5,Good,average,0.9793,excellent,0.9823,good,0.9904,3,5,4
ChIJZUj6IfYR2jER2KDy9-sQB0o,V6 Food Court,False,3,Not many good foods. Even the most popular chicken rice stall does not taste good and their Chilli failed.,poor,0.6336,poor,0.3227,poor,0.9772,2,2,2
ChIJvd2zPLwR2jERyWXqGAnOLO8,A Kitchen,False,2,"Donkey and I visited 江湖冒菜 at Junction 10 with our cycling friends. When we arrived, the restaurant felt warm. Staff explained the air conditioning was centrally controlled by the mall and could not be adjusted, so we asked for a fan to be directed towards our table, which was done promptly.

After ordering, we waited about 30 minutes for our food. When we asked about the delay, staff told us they had been taking their dinner break, which we felt was unprofessional.

We ordered a variety of dishes, including Special Marinated Beef, Beef Tendon, Lamb Kebab, Grilled Corn, Grilled Potato Slices, Salted Egg Pumpkin, Sichuan Spicy Chicken, Grilled Bun, along with beers and bottled drinks. The total bill came to $92.45 including GST.

Drinks are self service and beer is cheap, but the food did not match the standard we experienced at other branches. The stew was much spicier than expected, leaving leftovers as most of our friends could not handle the spice. Other dishes were acceptable but inconsistent compared to what we had elsewhere.

Food 3/5
Service 2/5
Atmosphere 2/5
Overall 2/5",good,0.336,poor,0.2507,good,0.7302,4,2,4
ChIJvd2zPLwR2jERyWXqGAnOLO8,A Kitchen,False,3,"Kitty and I visited 江湖冒菜 at Junction 10 with our group of cycling friends. When we arrived, we found the restaurant warm . staff explained the air conditioning is centrally controlled by the mall and cannot be adjusted, so we requested a fan be directed towards our table, which was done promptly.

After ordering, we waited around 30 minutes for our food to be served. When we asked why the delay was so long, staff told us they had been taking their dinner break, which we felt was unprofessional.

We ordered a range of items: 3x Special Marinated Beef, 2x Beef Tendon, 2x Lamb Kebab, 1x Grilled Corn, 2x Grilled Potato Slices, 1x Salted Egg Pumpkin, 1x Sichuan Spicy Chicken, 1x Grilled Bun, 4x Beers (Snowbeer/Tsingtao/Harbin) and 2x Bottled Drinks. The total bill came to $92.45 including 9% GST.

While drinks are self-service and beer is cheap, the food didn’t match the standard we’ve experienced at other branches. The stew we ordered was much spicier than expected, leading to leftovers as most of our friends can’t handle too much spice. Other dishes were acceptable but inconsistent with what we’ve had elsewhere.",average,0.2551,terrible,0.5188,good,0.5663,3,1,4
ChIJvd2zPLwR2jERyWXqGAnOLO8,A Kitchen,False,5,"Food was good! Skewers took awhile, but they were nicely seasoned. Pig ears with cucumber was garlicky and tasty. Dumplings had good balance of meat and chives. Overall good value, don't have to travel to chinatown for authentic chuan chuan",good,0.9773,good,0.601,good,0.999,4,4,4
ChIJvd2zPLwR2jERyWXqGAnOLO8,A Kitchen,False,4,"Food is good. Place quite small but there’s a lot of people. Drinks are self service. Place quite cramp but not too stuffy. Order China Chinese food, the rest just so so.",good,0.8628,good,0.5382,good,0.9885,4,4,4
ChIJWaSTSwAX2jERWlihaMfnlPY,A Kitchen (Jalan Kayu),False,1,"Extremely poor management and service. Despite arriving earlier than another table, our food was served much later. The BBQ was served at an unacceptably cool temperature.

A waiter displayed a bad attitude and used inappropriate language (“wa lao”). When we raised the issue to the lady boss, she responded with excuses and offered no apology.

Overall, a highly disappointing experience with unacceptable service standards.",poor,0.8142,poor,0.9538,terrible,0.9947,2,2,1
ChIJWaSTSwAX2jERWlihaMfnlPY,A Kitchen (Jalan Kayu),False,3,To small,poor,0.2837,good,0.58,good,0.6607,2,4,4
ChIJWaSTSwAX2jERWlihaMfnlPY,A Kitchen (Jalan Kayu),False,5,"Tried it and I’m honestly loving the skewers.

Flavors are hearty and comforting, just like home cooking. Portions are generous, prices are fair, and the service was solid, perfect for a relaxed meal with friends.",good,0.9967,excellent,0.9779,good,0.9983,4,5,4
ChIJWaSTSwAX2jERWlihaMfnlPY,A Kitchen (Jalan Kayu),False,1,"It was the usual Friday crowd. everyone's queuing for table. a group of men n woman came after us, didn't join the queue. he went straight to the entrance and stood there as we all in the queue could see that they were trying to find ways to get a table without queue. maybe they're regulars, one man tried talking to staffs, walking n looking in n out. finally, they were usher to table upstairs. this is so biased and  totally unexceptable.",poor,0.6756,terrible,0.6841,good,0.1062,2,1,4
ChIJSWXdiXAT2jERmU5IaozAcCA,Vegetarian Kitchen,False,5,"Too bad they are not on grab food!!! The chill crab Yong Tau Fu is a surprisingly delicious order. The sauce is a perfect blend of smooth, sweet, slight spicy and has crab taste. It kept the ingredients warm and the portion is big. Goes very well with Yong Tau Fu unexpectedly. You can't find this outside, definitely will come back for the same dish again! Love the beautiful plating too at a kopitiam! We totally finished the sauce even! Thank you for a wonderful meal!",good,0.8394,excellent,0.8875,good,0.9991,4,5,4
ChIJSWXdiXAT2jERmU5IaozAcCA,Vegetarian Kitchen,False,5,"New set meal menu!
Ordered salted egg abalone mushroom with rice and Mui Fan. The portion is generous, and not very oily. Highly recommended! Very friendly Boss on the ground, do come here and support them! Open daily, 4-9pm. 12-4pm can call in for takeaways.",good,0.8752,excellent,0.9832,good,0.9885,4,5,4
ChIJNatAoqob2jERkkRq8YmhnNM,Hi Fan Tian (Clementi West),False,5,"Very generous with the amount of egg and shrimps. For $6.50 egg fried rice with shrimps, the portion is sizable. Whilst it cannot claim to have every grain coated with egg, the fluffy grains were well separated from each other, evidence of thorough frying of overnight left over rice.

Very nice. Must return to try their other items especially the spicy wantan noodle.",good,0.8333,excellent,0.3954,good,0.8975,4,5,4
ChIJNatAoqob2jERkkRq8YmhnNM,Hi Fan Tian (Clementi West),False,5,Love the fried rice & spicy wantons. Tasty food at a affordable price! Conveniently located at Clementi. Worth the visit!,good,0.9989,excellent,0.7976,good,0.9991,4,5,4
ChIJNatAoqob2jERkkRq8YmhnNM,Hi Fan Tian (Clementi West),False,5,Yummy fried rice and succulent pork chop only $6.50 at this newly opened stall at Clementi West. Can try their Mala noodle too. Their chicken wings are huge and flavourful.,good,0.9922,excellent,0.4649,good,0.9975,4,5,4
ChIJNatAoqob2jERkkRq8YmhnNM,Hi Fan Tian (Clementi West),False,5,Really enjoyed this fried rice. Not too heavy and salty. Can finish it. Plus the toppings are really meaty. I love the wontons too.,good,0.7755,good,0.1506,good,0.9971,4,4,4
ChIJNatAoqob2jERkkRq8YmhnNM,Hi Fan Tian (Clementi West),False,5,"Love their fried rice, pork chop and chicken cutlet. It’s really nice and yummy! The 红油抄手 is also delicious! Had a good lunch with my friend! Do give it a try :)",good,0.4721,excellent,0.6392,good,0.9994,4,5,4
ChIJ64b24WoF2jERVWcAUz063Uo,Haoqingxiang Ban Mian Fish Soup,False,5,"Had the special Mee Hoon Kueh, dry noodle, dumplings and bitter gourd double fish soup. I'll start from Mee Hoon Kueh. First of all, the portion is really generous! I'm a big eater and I find it's enough for me. It's the most special Mee Hoon Kueh as the shape and is similar to Ravioli but with a better texture. It absorbs the gravy evenly and hence it taste better. Mee Hoon Kueh and noodles are hand made daily by owner too. Fried fish coated with a very thin batter too with good amount of fish. Fish soup makes me think of home cooked soup without the usual MSG. Highly recommended if you're near that area.",good,0.8788,excellent,0.5381,good,0.991,4,5,4
ChIJL9Nw4e8P2jERJlXxz1XoB3E,Hao Bian Ying Xiang Handmade Mee Hoon Kway,False,4,"This hawker and this stall reminds me of childhood. Like time has paused and stood still here. Thought his noodles can be cooked shorter as they were slightly soggy. But the broth was very aromatic.

Tried the mee pok next door too. Very good also. Many customers asked for his laksa but sold out.",good,0.4499,good,0.4229,good,0.8646,4,4,4
ChIJL9Nw4e8P2jERJlXxz1XoB3E,Hao Bian Ying Xiang Handmade Mee Hoon Kway,False,2,"Read past reviews and decided to give a  try.

Overcooked noodles ended up soggy.
Soup is bland, not flavourful enough
Staff(uncle) uses bare hand to grab vegetables to put into saucepan. He could have wear gloves or use tongs to handle ingredients. Lack of hygiene.
Not worth to return. Below average",poor,0.7912,poor,0.7073,poor,0.9918,2,2,2
ChIJL9Nw4e8P2jERJlXxz1XoB3E,Hao Bian Ying Xiang Handmade Mee Hoon Kway,False,5,Hidden gem in the West for mee hoon kway. Hand torn and not machined sliced. Right amount of chew and not undercooked! Simplicity at best. Highly recommended.,good,0.8763,good,0.6952,good,0.9798,4,4,4
ChIJL9Nw4e8P2jERJlXxz1XoB3E,Hao Bian Ying Xiang Handmade Mee Hoon Kway,False,1,Lousy. Service and food. Too arrogant owner. 👎👎👎👎👎,poor,0.9548,poor,0.6458,terrible,0.8919,2,2,1
ChIJYbv24vgT2jERMTrtulVIyjg,Fu Man Lou Seafood Zichar,False,5,超好吃,good,0.4456,excellent,0.619,good,0.5385,4,5,4
ChIJYbv24vgT2jERMTrtulVIyjg,Fu Man Lou Seafood Zichar,False,1,Terrible service.,poor,0.9654,poor,0.8878,poor,0.3917,2,2,2
ChIJYbv24vgT2jERMTrtulVIyjg,Fu Man Lou Seafood Zichar,False,1,"Choa Chu Kang Outlet canceled our order literally at the last minute, and today is Mother's Day",poor,0.4234,terrible,0.3138,good,0.2881,2,1,4
ChIJYbv24vgT2jERMTrtulVIyjg,Fu Man Lou Seafood Zichar,False,1,"Bad service, bad food.",poor,0.9699,poor,0.7651,terrible,0.9906,2,2,1
ChIJR3HO98AF2jERdGeukCPuFyQ,(Roasted Delight),False,4,"Today, on my way to work, I made a quick stop at the canteen in Pioneer Sector 2. It had been a while since I visited, and there were some new stalls to check out. I decided to give Roasted Delight a try, and I'm so glad I did!

Roasted Delight is a simple stall run by a friendly Chinese national.  I was pleasantly surprised by how delicious their roasted meat and char siew were.  I ordered a mix of both, and they really loaded up the portions.  It was incredibly generous for just $5!

The meat was tender and flavorful, and the char siew had a lovely glaze.  It was a perfect combination of savory and sweet.  The owner was also very friendly and welcoming, making my morning routine even more enjoyable.

It was a great way to start my day, and I'm definitely going to make a point of stopping by again sometime.  I highly recommend it to anyone looking for a delicious and affordable breakfast option in the area.",good,0.9682,excellent,0.9751,good,0.996,4,5,4
ChIJs59fDecR2jERLBBW6g4mdYE,Fu Yuan Teochew Dining Greenwood,False,1,"Came all the way here for this, but it’s closed. So ridiculous lol google says it’s open, tried calling few but nobody answered",poor,0.5472,poor,0.6442,poor,0.1745,2,2,2
ChIJs59fDecR2jERLBBW6g4mdYE,Fu Yuan Teochew Dining Greenwood,False,5,"Had a really enjoyable lunch at Fu Yuan in Greenwood. The dim sum here is clearly made with care — you can tell it’s not mass-produced.

The ambiance is comfortable and elegant, suitable for family meals or casual gatherings. Overall, a solid dim sum spot that I would come back to.",good,0.9096,excellent,0.995,good,0.9988,4,5,4
ChIJs59fDecR2jERLBBW6g4mdYE,Fu Yuan Teochew Dining Greenwood,False,5,"A very welcome addition to Greenwood, which had previously been a row of Western restaurants. The food is excellent and authentically Teochew, and the service is excellent, in particular Carmen and Hui Xian were very charming and friendly!",good,0.8312,excellent,0.9987,good,0.9976,4,5,4
ChIJs59fDecR2jERLBBW6g4mdYE,Fu Yuan Teochew Dining Greenwood,False,5,"We enjoyed our meal here. The chai poh kway teow is excellent! We also enjoyed the candied walnut and the preserved mango slices. We were served by Carmen and Leslie, with very good service.",good,0.8282,excellent,0.9293,good,0.9978,4,5,4
ChIJZ-YzxzkF2jER-nLVZhNZXu8,Teck Kee Teochew Fish Soup,False,1,"Visited 2 times and waited over 25 min for my food on both occasions!!

1st time i ordered the dry mee hoon kueh and the number of mee hoon kueh slices they gave me were so little…  Not worth the price at all!!!!!! Esp after waiting for 25 minutes😤????? unacceptable

2nd time i decided to try the fish soup and i had to wait 30 minutes (AGAIN!) for this bland bowl of soup (it wasnt even full house… we saw tables waiting at least 10 minutes for their drinks too). Even my colleague agrees that its bland. Total price for this bowl was $8.10. Not worth it at all. Had to pour a lot of soy sauce for it to taste decent. I recommend getting fish soup from taman jurong hawker centre instead. 100 times more flavourful + cheaper + FASTER!!!!",poor,0.9285,terrible,0.5453,poor,0.9438,2,1,2
ChIJZ-YzxzkF2jER-nLVZhNZXu8,Teck Kee Teochew Fish Soup,False,5,Great good. Worth a try of their signature Ban Mian.,good,0.7759,excellent,0.863,good,0.9937,4,5,4
ChIJZ-YzxzkF2jER-nLVZhNZXu8,Teck Kee Teochew Fish Soup,False,3,"Came here for lunch and honestly, the food was pretty normal. Nothing particularly memorable, but not terrible either.
The ban mian soup was slightly flavourful, but it didn’t leave much of an impact. It’s decent enough for a simple lunch, just not something I would specifically crave for.
The fish soup tasted good when it was hot. However, once it turned warm, the flavour seemed to disappear. There was also quite a lot of bitter gourd in it, which made the soup a bit too bitter for my liking.
The steamed fish was unfortunately not that good as it had a slight muddy taste. That was a bit disappointing.
One thing I did enjoy was the chilli sauce for dipping the fish. One of the versions was sour and spicy, which I really liked. It added some excitement to the meal.
Overall, I think it’s still a decent place for a simple meal, just don’t expect anything mind blowing.",good,0.6413,average,0.4057,good,0.9792,4,3,4
ChIJZ-YzxzkF2jER-nLVZhNZXu8,Teck Kee Teochew Fish Soup,False,3,Serving time was too long during lunch hour. Ordered the tom yum fish soup and it was quite bland. The fish is fresh but the batter on the fried fish is basically tasteless. Poor value for the price.,poor,0.9963,poor,0.8687,poor,0.9984,2,2,2
ChIJX83ssKUa2jERADuCJbxK_tw,Jh,False,5,One of the best old school fishball noodles! Their mee pok are cooked juz nice and very springy. Fishball are big n QQ too. Chilli is a must for those who loves chilli. Can b quite spicy for pple who can't take too much. Rare place to find price still remains at $3. You can even find $2.50 here!,good,0.9191,excellent,0.4514,good,0.9889,4,5,4
ChIJX83ssKUa2jERADuCJbxK_tw,Jh,False,4,"Average tasting bowl of fishball noodles but offering value with even a $2.50 option available. Where it’s lacking are the noodles.

Ideal for value seekers looking for a cheap fishball noodle fix.

Edit: Up from 3 to 4 stars as I tried it again and found the sauce decent and the fishballs are nice and bouncy. Only thing is the uncle is quite stingy with the noodles so if you are hungry, it may not be enough…",good,0.9393,average,0.1033,good,0.8189,4,3,4
ChIJX83ssKUa2jERADuCJbxK_tw,Jh,False,5,One of the best Fish ball Noodles. Bouncy.,good,0.6136,good,0.8234,good,0.9898,4,4,4
ChIJX83ssKUa2jERADuCJbxK_tw,Jh,False,5,Delicious n wallet friendly fishball noodles,good,0.9892,good,0.6936,good,0.9984,4,4,4
ChIJX83ssKUa2jERADuCJbxK_tw,Jh,False,4,"JH Fishball Noodles is a beloved hawker stall in Singapore’s Teban Gardens Wet Market & Food Centre, known for serving classic, no-frills fishball noodles at wallet-friendly prices. Operating since the 1980s, it has become a go-to breakfast spot for locals seeking traditional comfort food.

I had the Fishball Noodles (dry) for $2.50 — a small portion as expected at that price, but just right for breakfast. The noodles were springy, the fishballs fresh and bouncy, and the seasoning was well balanced. Just note that it closes by 2pm, so come early. I’d rate it a 4 out of 5 — simple, satisfying, and a dependable start to the day.",good,0.9947,excellent,0.853,good,0.973,4,5,4
ChIJIcFVIwAT2jERaTj5ifAHyqo,"Wang Wang Chicken Rice, Roasted Delights, Soup",False,2,Cross contamination serving cooked food and mixed with raw chicken feet soup food hygiene CMI,poor,0.4547,terrible,0.1116,good,0.2024,2,1,4
ChIJB36YBSIX2jERUaPAd1IwDeU,~ Ming Xing Fish Porridge Since 1974,False,5,"this is a gem not to be missed. this stall was passed down to current owner from his father retaining the flavorsome soup like before. the soup while sweet and flavorful does not cloy up your taste buds but has a refreshing aftertaste. their fish slices servings much more generous than other fish soup stall oozes freshness and sweetness from the superb quality of fish used. enoughh said, u have to try it for yourself!!!",good,0.7593,excellent,0.886,good,0.9968,4,5,4
ChIJB36YBSIX2jERUaPAd1IwDeU,~ Ming Xing Fish Porridge Since 1974,False,3,"Decent comforting bowl of sliced fish soup. The clear broth was sweet and rich in flavour. Fish slices were fresh enough. Downside was their portion was really small, and more pricier then other fish soup stalls.",poor,0.2803,excellent,0.3703,good,0.9565,2,5,4
ChIJB36YBSIX2jERUaPAd1IwDeU,~ Ming Xing Fish Porridge Since 1974,False,1,Super small potion and 2 son yaya.,good,0.4682,excellent,0.3676,excellent,0.7267,4,5,5
ChIJdYGnrXER2jERollqCeoqbeY,Authentic Sichuan Restaurant,False,1,"What's the point of queueing outside when the restaurant is full when...
Your staff just lets the next person that walks in (without even queuing) to get the next seat without even checking outside for the queue???

The staff still dare to say she didn't know.. when we were standing outside the whole time for a good 30 mins (we didn't even sit on the waiting chairs outside) waiting for the next available table.",poor,0.9286,poor,0.9272,terrible,0.2056,2,2,1
ChIJdYGnrXER2jERollqCeoqbeY,Authentic Sichuan Restaurant,False,1,"Did not order fried pork ribs, was served and yet they can show me there was one slip of order for just that dish. Black shop!!!",poor,0.7219,poor,0.4121,good,0.6259,2,2,4
ChIJdYGnrXER2jERollqCeoqbeY,Authentic Sichuan Restaurant,False,4,今天在友谊厨房（江湖冒菜）用餐时，尚未到11点，服务员便开始收拾餐具，过程中态度显得不太友善，甚至故意大声放盘子，令人感到不适。我们桌上还有剩余的食物，服务员也没有询问是否需要打包，便直接将食物混在一起处理。整体服务体验令人失望，希望贵店能加强员工的服务培训，提升顾客的用餐感受。,good,0.4871,good,0.485,good,0.469,4,4,4
ChIJdYGnrXER2jERollqCeoqbeY,Authentic Sichuan Restaurant,False,3,"Apparently this is the same as A Kitchen 友间厨房, the staff bring food from the other restaurant kitchen. Super long waiting time (33min) for food to arrive despite not much customers. I wont be back. $25.60 for rice, drink, and fish",poor,0.1587,good,0.1824,good,0.4196,2,4,4
ChIJdYGnrXER2jERollqCeoqbeY,Authentic Sichuan Restaurant,False,1,除了辣，没别的特色！看到很多菜都从旁边店端过来，马路上的灰尘直接进去了，不推荐！,good,0.6094,good,0.6553,good,0.5153,4,4,4
ChIJ-RQvOrsP2jERkZD_ScC5oIw,(Jin Wei Wanton Chicken Feet Noodle),False,5,"The wonton noodles had a delightful springiness, the wontons were packed with flavour, and the char siew was lean yet tender. A satisfying and well-balanced bowl!
Friendly service and great atmosphere too :)",good,0.6961,excellent,0.9546,good,0.9989,4,5,4
ChIJ-RQvOrsP2jERkZD_ScC5oIw,(Jin Wei Wanton Chicken Feet Noodle),False,4,"Nice dry chilli wanton mee, especially the soup. Pls update your timing, is til 2pm not 7pm when I went down
yesterday.  Today I went down is closed, no signage shown in stall when I went down yesterday,.Very disappointed with the service.",poor,0.0076,average,0.0188,good,0.7582,2,3,4
ChIJ-RQvOrsP2jERkZD_ScC5oIw,(Jin Wei Wanton Chicken Feet Noodle),False,4,Decent bowl of wanton noodles and fried wantons(9 pieces). Humble price of $4.20 each. The chilli is quite punchy too. Nicely fried wantons not salty at all.,good,0.9771,good,0.262,good,0.9662,4,4,4
ChIJ-RQvOrsP2jERkZD_ScC5oIw,(Jin Wei Wanton Chicken Feet Noodle),False,2,"Ordered chicken shredded noodle.
taste is so so..
Overall below average .
no where near gem.",poor,0.5663,poor,0.2652,poor,0.9747,2,2,2
ChIJ82mn4sIb2jERivrtL3P0XBM,Yuan Cheng Fried Carrot Cake,False,3,"The black fried carrot cake was quite ordinary, soft in some parts, a bit soggy in others, and overall not to my liking. The seasoning didn’t stand out, though the portion was decent. On the bright side, the auntie serving it was very friendly and welcoming, which made the experience a little better.",average,0.4841,good,0.7501,good,0.7352,3,4,4
ChIJ82mn4sIb2jERivrtL3P0XBM,Yuan Cheng Fried Carrot Cake,False,5,"If you like DRY CHUNKY Carrot Cake, that is not too sweet and slimy, you will be very very please to dry this. If you like the wet slimy smashed up carrot cake, go somewhere else; you will be disappointed. So you can stop reading now.
Believe it or not, it is so difficult to find carrot cake that are DRY AND CHUNKY, so that you actually taste the ""Carrot Cake"" itself. They actually do have a smell and taste by itself, without the egg, without the sauce. However when it is smashed up ant meshed with the egg, sauce, and whatever not, you have a pancake of some sort.
Back in the day when we eat carrot cake, they are big chunks, fried in a huge flat round pan. And the carrot cake are seared to perfection, then the sweet sauce and chili are put on top of it. And then the last is the egg (pay 10 cents more). This is served in large green leave, clipped together with toothpick. Man, I wish I could have that today.... So this stall come close to it (not exactly at all), and it's satisfying!
You have the option to have ""Ebony and Ivory"", amazingly some people like it white :P (incomprehensible). But to each his/her own.
Their biggest strength they have a good amount of Chye Poh and Garlic, and the egg is NOT too overwhelming. And most of all the sweetness is very tamed and with a good touch of saltiness.
Go before 10am, or else be prepared to queue. I'm dead serious.
I'm going next week, hopefully every week!!",poor,0.2252,good,0.0373,good,0.7696,2,4,4
ChIJ82mn4sIb2jERivrtL3P0XBM,Yuan Cheng Fried Carrot Cake,False,4,"Very cute elderly uncle and auntie!
Nice and delicious but hopefully they can accept e-payment in due course.
Best to consume the carrot cake without chili to feel the wok hey taste 🤤",good,0.3602,good,0.6005,good,0.9974,4,4,4
ChIJ82mn4sIb2jERivrtL3P0XBM,Yuan Cheng Fried Carrot Cake,False,4,yummy carrot cake. but wish they gave more of that salty bits (not sure what it’s called),poor,0.3853,poor,0.0426,good,0.55,2,2,4
ChIJ82mn4sIb2jERivrtL3P0XBM,Yuan Cheng Fried Carrot Cake,False,4,"Manned by elderly couple.
So friendly and nice of them.
Auntie busy cooking while uncle helping out.
Eggy kind and it's very old school and nice.",good,0.6588,good,0.9966,good,0.867,4,4,4
ChIJld3eJDQY2jER-C78W4eAFdk,Man Dang Dang,False,1,你们的豆奶里面喝出来了苍蝇我和服务业说然后和我说不管你们的事情你们不知道你们控制不了然后呢？？？就是这样给一个消费者处理问题吗？？？,good,0.5522,good,0.4638,good,0.6009,4,4,4
ChIJld3eJDQY2jER-C78W4eAFdk,Man Dang Dang,False,4,还不错,good,0.459,excellent,0.6313,good,0.5243,4,5,4
ChIJld3eJDQY2jER-C78W4eAFdk,Man Dang Dang,False,1,环境不卫生，海兔是臭的，小鸡炖三样很油腻，里面有头发🤮因为很油腻所以吃得很恶心很想吐，粉条也是没有炖熟，没怎么吃就走了，在新加坡吃过最恶心的餐厅，感觉跟食物中毒了一样，第二天还在难受，吃了药都还是难受。谁去谁倒霉。,good,0.6245,excellent,0.6556,good,0.4223,4,5,4
ChIJ99TNbQ0Z2jERRn54Uqk3ojc,Teochew Restaurant Huat Kee,False,4,Old school but super pricey …..,terrible,0.8663,terrible,0.0751,good,0.0044,1,1,4
ChIJ99TNbQ0Z2jERRn54Uqk3ojc,Teochew Restaurant Huat Kee,False,1,食物不值那個價錢，性價比相當低。,good,0.4586,good,0.4735,good,0.4932,4,4,4
ChIJ99TNbQ0Z2jERRn54Uqk3ojc,Teochew Restaurant Huat Kee,False,1,"first course yusheng was already a disappointment. frozen salmon stuck together (round circular things in the photo). even a fork couldn't separate them cleanly. waitress said ""it's like that"". instead of getting more pekchek with the to-and-froing, our host decided to send the yusheng back without touching the salmon. no attempt at service recovery to comp or give a discount on the dish. the rest of the dishes were so-so. not particularly cheap either for the quality.",poor,0.9762,poor,0.9555,poor,0.9772,2,2,2
ChIJb5MMcS0R2jERPEJYOZDDzPg,Wangfu Dimsum Yew Tee Point,False,1,"On a Sunday evening, only 1 chef is manning the entire outlet, waited for more than half an hour, he still not cooking mine yet? How can only a one-man-show on a busy weekend? Ridiculous",poor,0.903,poor,0.8171,poor,0.2681,2,2,2
ChIJb5MMcS0R2jERPEJYOZDDzPg,Wangfu Dimsum Yew Tee Point,False,5,东西不错吃哟,good,0.4372,excellent,0.5233,good,0.4569,4,5,4
ChIJb5MMcS0R2jERPEJYOZDDzPg,Wangfu Dimsum Yew Tee Point,False,1,"Horrible service, serving the noodles and the dumplings separately. When the dumplings came the noodles were already cold. The eating area is also dirty and unsanitary. Horrible.",poor,0.7913,poor,0.8489,terrible,0.971,2,2,1
ChIJt2gOOeoR2jERPfoAj4eaag0,Fu Xing Seafood,False,4,"Good neighborhood zhi char with wide variety menu .
First time trying and ordered some dishes to try out . The yam ring was fresh and fried bee hoon was crispy - that shows all ingredients were freshly prepared and cooked. Four Heavenly Vege and Hot Plate were acceptable.
Will come and try other dishes next visit .",good,0.6063,excellent,0.7124,good,0.9624,4,5,4
ChIJt2gOOeoR2jERPfoAj4eaag0,Fu Xing Seafood,False,5,Uncle Michael is the best!,excellent,0.5554,excellent,0.4696,good,0.5841,5,5,4
ChIJt2gOOeoR2jERPfoAj4eaag0,Fu Xing Seafood,False,5,Often dabao rice here,average,0.491,good,0.3954,good,0.9493,3,4,4
ChIJt2gOOeoR2jERPfoAj4eaag0,Fu Xing Seafood,False,4,"Yesterday decided gave it a try by packed for whole family dinner here. The uncle is very nice and patience by intro the food. Price is quite cheap compared same food category. Although the food taste is not fantastic, but personally I felt is ok for me (not heavy taste). Recommended to give it a try as the business seems bad after the new hawker centre opened.",good,0.9965,good,0.9371,good,0.94,4,4,4
